Année	Numéro	Département	Code INSEE	Insee	Commune	Date de première alerte	Surface brûlée (m2)	Surface forêt (m2)	Surface autres terres boisées (m2)	Surfaces non boisées naturelles (m2)	Surfaces non boisées artificialisées (m2)	Surfaces non boisées (m2)	Précision des surfaces	Statut
2012	48	63	63080	63080	Champeix	2012-03-15 13:20	4510	0	4510	0	0	0	Mesurées	Validé
2012	49	63	63246	63246	Murat-le-Quaire	2012-03-15 15:45	1561	0	613	948	0	948	Mesurées	Validé
2012	51	63	63226	63226	Mezel	2012-03-16 21:00	38760	0	5430	33330	0	33330	Mesurées	Validé
2012	136	63	63345	63345	Saint-Genès-Champanelle	2012-03-26 14:49	3568	0	3568	0	0	0	Mesurées	Validé
2012	137	63	63335	63335	Saint-Diéry	2012-03-27 14:55	17130	17130	0	0	0	0	Estimées	Validé
2012	177	63	63453	63453	Vertaizon	2012-03-30 13:00	5564	0	774	4790	0	4790	Mesurées	Validé
2012	179	63	63335	63335	Saint-Diéry	2012-04-02 13:44	56350	30283	0	26067	0	26067	Mesurées	Validé
2012	208	63	63007	63007	Apchat	2012-04-28 17:41	2697	2697	0	0	0	0	Mesurées	Validé
2012	306	63	63047	63047	Bourboule (La)	2012-08-04 17:45	6410	6410	0	0	0	0	Mesurées	Validé
2012	313	63	63042	63042	Blanzat	2012-08-18 13:35	7264	0	7264	0	0	0	Mesurées	Validé
2012	314	63	63358	63358	Saint-Hilaire-la-Croix	2012-08-18 14:10	2657	0	2657	0	0	0	Mesurées	Validé
2012	561	63	63208	63208	Marcillat	2012-09-15 12:30	35131	8111	0	27020	0	27020	Mesurées	Validé
2012	562	63	63026	63026	Aydat	2012-03-15 12:00	9911	0	4207	5704	0	5704	Mesurées	Validé
2013	26	63	63440	63440	Valbeleix	2013-04-17 16:30	90650	23000	18786	48864	0	48864	Mesurées	Validé
2013	221	63	63463	63463	Viscomtat	2013-08-01 14:20	5000	2500	0	2500	0	2500	Mesurées	Validé
2013	550	63	63074	63074	Chalus	2013-11-02 17:32	10000	0	10000	0	0	0	Estimées	Validé
2014	29	63	63127	63127	Creste	2014-02-23 12:47	1149	0	1149	0	0	0	Mesurées	Validé
2014	31	63	63335	63335	Saint-Diéry	2014-02-25 13:46	3706	0	3706	0	0	0	Mesurées	Validé
2014	33	63	63076	63076	Chambon-sur-Dolore	2014-03-08 15:08	700	0	700	0	0	0	Mesurées	Validé
2014	36	63	63453	63453	Vertaizon	2014-03-09 12:21	2035	1035	1000	0	0	0	Mesurées	Validé
2014	1910	63	63163	63163	Gelles	2014-03-08 15:45	3728	0	3728	0	0	0	Mesurées	Validé
2014	1911	63	63145	63145	Égliseneuve-des-Liards	2014-03-08 15:56	776	776	0	0	0	0	Mesurées	Validé
2015	100	63	63007	63007	Apchat	2015-04-10 14:02	31401	0	31401	0	0	0	Mesurées	Validé
2015	101	63	63081	63081	Champétières	2015-04-09 17:21	1928	0	1928	0	0	0	Mesurées	Validé
2015	102	63	63083	63083	Chanat-la-Mouteyre	2015-04-11 15:47	8830	0	8830	0	0	0	Mesurées	Validé
2015	103	63	63264	63264	Orcival	2015-04-14 14:12	1826	0	1826	0	0	0	Mesurées	Validé
2015	104	63	63074	63074	Chalus	2015-04-14 15:55	29744	0	29744	0	0	0	Mesurées	Validé
2015	107	63	63162	63162	Fournols	2015-04-16 18:00	100	0	100	0	0	0	Estimées	Validé
2015	316	63	63420	63420	Seychalles	2015-07-02 4:00	21100	0	4100	3000	14000	17000	Mesurées	Validé
2015	317	63	63042	63042	Blanzat	2015-07-02 12:45	33372	0	12373	20999	0	20999	Mesurées	Validé
2015	344	63	63083	63083	Chanat-la-Mouteyre	2015-07-03 15:50	1231	0	482	749	0	749	Mesurées	Validé
2015	345	63	63228	63228	Miremont	2015-07-03 16:10	760	0	760	0	0	0	Mesurées	Validé
2015	368	63	63390	63390	Saint-Quintin-sur-Sioule	2015-07-07 17:55	21108	21108	0	0	0	0	Mesurées	Validé
2015	369	63	63181	63181	Jozerand	2015-07-06 16:30	2313	0	385	1928	0	1928	Mesurées	Validé
2015	810	63	63070	63070	Ceyrat	2015-08-02 11:40	4009	4009	0	0	0	0	Mesurées	Validé
2015	813	63	63470	63470	Volvic	2015-07-08 20:20	4008	0	4008	0	0	0	Mesurées	Validé
2015	814	63	63472	63472	Yronde-et-Buron	2015-07-08 20:26	12802	0	1390	0	11412	11412	Mesurées	Validé
2015	817	63	63365	63365	Saint-Jean-des-Ollières	2015-07-12 11:05	348	0	48	300	0	300	Mesurées	Validé
2015	818	63	63081	63081	Champétières	2015-07-12 15:35	2237	2237	0	0	0	0	Mesurées	Validé
2015	819	63	63141	63141	Durtol	2015-07-12 19:56	7948	0	7948	0	0	0	Mesurées	Validé
2015	820	63	63123	63123	Cournols	2015-07-13 13:00	5280	0	5280	0	0	0	Mesurées	Validé
2015	822	63	63430	63430	Thiers	2015-07-16 19:50	145200	100000	45200	0	0	0	Mesurées	Validé
2015	823	63	63191	63191	Lastic	2015-07-17 16:10	4821	4821	0	0	0	0	Mesurées	Validé
2015	826	63	63026	63026	Aydat	2015-08-05 16:10	11700	11700	0	0	0	0	Mesurées	Validé
2015	862	63	63470	63470	Volvic	2015-04-24 20:04	4036	2036	2000	0	0	0	Mesurées	Validé en force
2015	893	63	63335	63335	Saint-Diéry	2015-08-06 14:15	26481	0	865	0	25616	25616	Mesurées	Validé
2015	895	63	63466	63466	Vodable	2015-08-07 16:25	515	0	515	0	0	0	Mesurées	Validé
2015	1091	63	63113	63113	Clermont-Ferrand	2015-08-10 8:00	13365	0	13365	0	0	0	Mesurées	Validé en force
2016	190	63	63334	63334	Saint-Dier-d'Auvergne	2016-07-18 15:25	1337	1337	0	0	0	0	Estimées	Validé
2016	192	63	63427	63427	Teilhède	2016-08-03 15:00	27654	0	700	0	26954	26954	Mesurées	Validé
2016	354	63	63092	63092	Charbonnières-les-Varennes	2016-08-11 15:00	1157	0	143	1014	0	1014	Mesurées	Validé
2016	375	63	63144	63144	Égliseneuve-d'Entraigues	2016-08-23 17:20	588	412	0	0	176	176	Mesurées	Validé
2016	376	63	63026	63026	Aydat	2016-08-26 12:18	96595	0	45703	50892	0	50892	Mesurées	Validé
2016	390	63	63211	63211	Marsac-en-Livradois	2016-08-29 14:35	4727	2627	0	2100	0	2100	Mesurées	Validé
2016	448	63	63245	63245	Mozac	2016-09-02 23:45	8165	0	1575	0	6590	6590	Mesurées	Validé
2016	449	63	63388	63388	Saint-Priest-des-Champs	2016-09-03 15:15	3621	0	3621	0	0	0	Mesurées	Validé
2016	450	63	63026	63026	Aydat	2016-09-03 22:55	3968	0	3968	0	0	0	Mesurées	Validé
2016	478	63	63453	63453	Vertaizon	2016-09-04 11:36	2300	2000	300	0	0	0	Mesurées	Validé
2016	479	63	63113	63113	Clermont-Ferrand	2016-09-05 21:00	3182	0	3182	0	0	0	Mesurées	Validé
2016	480	63	63395	63395	Saint-Sandoux	2016-09-07 16:00	58500	0	10360	0	48140	48140	Mesurées	Validé
2016	515	63	63026	63026	Aydat	2016-09-02 19:00	1900	1200	700	0	0	0	Mesurées	Validé en force
2016	547	63	63453	63453	Vertaizon	2016-09-05 11:30	8215	1600	500	6115	0	6115	Mesurées	Validé
2016	553	63	63009	63009	Ardes	2016-09-11 17:15	237	237	0	0	0	0	Mesurées	Validé
2016	1266	63	63077	63077	Chambon-sur-Lac	2016-12-25 12:00	498000	0	25000	473000	0	473000	Estimées	Validé en force
2017	134	63	63250	63250	Neschers	2017-03-17 16:31	6184	0	850	0	5334	5334	Mesurées	Validé
2017	135	63	63420	63420	Seychalles	2017-03-17 18:59	816	0	816	0	0	0	Mesurées	Validé
2017	137	63	63293	63293	Le Quartier	2017-03-30 18:41	5433	0	583	4850	0	4850	Mesurées	Validé
2017	138	63	63006	63006	Anzat-le-Luguet	2017-03-30 21:21	2808	2808	0	0	0	0	Mesurées	Validé
2017	139	63	63080	63080	Champeix	2017-04-07 16:18	588	0	358	0	230	230	Mesurées	Validé
2017	140	63	63004	63004	Les Ancizes-Comps	2017-04-08 17:01	7072	3104	0	0	3968	3968	Mesurées	Validé
2017	162	63	63017	63017	Augnat	2017-04-10 10:05	5544	5544	0	0	0	0	Mesurées	Validé
2017	164	63	63192	63192	La Tour-d'Auvergne	2017-04-12 15:08	3264	3264	0	0	0	0	Mesurées	Validé
2017	165	63	63271	63271	Paslières	2017-04-12 17:22	681	681	0	0	0	0	Mesurées	Validé
2017	166	63	63454	63454	Vertolaye	2017-04-17 15:52	10256	0	8000	2256	0	2256	Mesurées	Validé
2017	239	63	63113	63113	Clermont-Ferrand	2017-04-19 15:15	30586	3804	1578	25204	0	25204	Mesurées	Validé
2017	242	63	63448	63448	Vernet-la-Varenne	2017-04-20 16:45	2689	2689	0	0	0	0	Mesurées	Validé
2017	260	63	63410	63410	Sauvagnat	2017-04-21 17:45	3665	3665	0	0	0	0	Mesurées	Validé
2017	261	63	63430	63430	Thiers	2017-04-22 15:12	72800	45000	27800	0	0	0	Mesurées	Validé
2017	292	63	63037	63037	Bertignat	2017-05-23 8:00	1900	100	0	1800	0	1800	Mesurées	Validé en force
2017	621	63	63263	63263	Orcines	2017-08-22 10:42	7183	1500	5683	0	0	0	Mesurées	Validé
2018	378	63	63123	63123	Cournols	2018-08-05 4:07	2450	2450	0	0	0	0	Mesurées	Validé
2018	379	63	63100	63100	Châteauneuf-les-Bains	2018-08-07 19:27	30722	722	0	0	30000	30000	Mesurées	Validé
2018	380	63	63275	63275	Perrier	2018-08-12 17:05	167	0	167	0	0	0	Mesurées	Validé
2018	381	63	63070	63070	Ceyrat	2018-08-22 17:09	201	0	201	0	0	0	Mesurées	Validé
2018	927	63	63340	63340	Saint-Étienne-sur-Usson	2018-10-06 14:00	55922	16780	4378	34764	0	34764	Mesurées	Validé en force
2019	151	63	63141	63141	DURTOL	2019-03-31 13:15	9212	9001	0	0	211	211	Mesurées	Validé
2019	152	63	63383	63383	SAINT PIERRE COLAMINE	2019-02-17 16:22	9819	9819	0	0	0	0	Mesurées	Validé
2019	153	63	63077	63077	CHAMBON SUR LAC	2019-02-22 11:35	28100	3800	0	0	24300	24300	Mesurées	Validé
2019	154	63	63440	63440	VALBELEIX	2019-02-26 11:19	19419	0	1558	17861	0	17861	Mesurées	Validé
2019	156	63	63470	63470	VOLVIC	2019-03-01 13:50	21714	21714	0	0	0	0	Mesurées	Validé
2019	157	63	63084	63084	CHANONAT	2019-03-01 21:57	2738	0	2738	0	0	0	Mesurées	Validé
2019	159	63	63054	63054	BROC	2019-03-24 14:50	14749	0	14749	0	0	0	Mesurées	Validé
2019	161	63	63177	63177	ISSERTEAUX	2019-03-30 15:42	2621	0	2621	0	0	0	Mesurées	Validé
2019	162	63	63048	63048	BOURG LASTIC	2019-03-30 15:50	37050	20742	0	0	16308	16308	Mesurées	Validé
2019	1063	63	63157	63157	FAYET LE CHATEAU	2019-07-22 18:07	3131	3131	0	0	0	0	Mesurées	Validé
2019	1064	63	63310	63310	SAINTE AGATHE	2019-07-23 15:01	16151	16151	0	0	0	0	Estimées	Validé
2019	1066	63	63430	63430	THIERS	2019-08-05 16:11	15815	15815	0	0	0	0	Mesurées	Validé
2019	1086	63	63181	63181	JOZERAND	2019-08-31 15:43	13828	12876	0	0	952	952	Mesurées	Validé
2019	1088	63	63151	63151	ESCOUTOUX	2019-08-29 13:44	16557	16557	0	0	0	0	Mesurées	Validé
2019	1199	63	63423	63423	SUGERES	2019-09-17 13:28	2906	2906	0	0	0	0	Mesurées	Validé
2019	1200	63	63396	63396	SAINT SATURNIN	2019-09-16 14:50	6812	6812	0	0	0	0	Mesurées	Validé
2019	1201	63	63113	63113	CLERMONT FERRAND	2019-09-15 17:55	27724	0	2000	25724	0	25724	Mesurées	Validé
2019	1264	63	63191	63191	LASTIC	2019-09-21 15:00	40100	5213	0	34887	0	34887	Mesurées	Validé
2020	1207	63	63179	63179	JOB	2020-08-06 14:50	1809	1809	0	0	0	0	Mesurées	Validé
2020	1208	63	63382	63382	SAINT PARDOUX	2020-08-06 12:45	1323	1000	0	0	323	323	Mesurées	Validé
2020	1281	63	63320	63320	SAINT AVIT	2020-06-24 15:00	845	845	0	0	0	0	Mesurées	Validé
2020	1295	63	63430	63430	THIERS	2020-07-18 14:30	1773	0	220	1553	0	1553	Mesurées	Validé
2020	1300	63	63469	63469	VOLLORE VILLE	2020-07-21 13:50	225	225	0	0	0	0	Mesurées	Validé
2020	1301	63	63418	63418	SERMENTIZON	2020-07-27 15:42	33161	161	0	0	33000	33000	Mesurées	Validé
2020	1302	63	63448	63448	LE VERNET CHAMEANE	2020-07-30 20:00	789	789	0	0	0	0	Mesurées	Validé
2020	1314	63	63430	63430	THIERS	2020-08-08 2:53	4870	3370	1500	0	0	0	Mesurées	Validé
2020	1315	63	63196	63196	LIMONS	2020-08-09 12:29	46800	4350	0	0	42450	42450	Mesurées	Validé
2020	1976	63	63453	63453	VERTAIZON	2020-09-12 11:15	3391	330	0	3061	0	3061	Mesurées	Validé
2020	2010	63	63006	63006	ANZAT LE LUGUET	2020-04-01 0:00	69171	8000	61171	0	0	0	Mesurées	Validé
2009	982	69	69254	69254	Valsonne	2009-07-29 17:30	80050	80045	0	0	5	5		Validé
2011	1017	69	69060	69060	Claveisolles	2011-10-06 15:36	3250	1750	0	0	1500	1500	Mesurées	Validé
2015	1210	69	69119	69119	Longes	2015-07-17 13:10	800000	100000	700000	0	0	0	Mesurées	Validé
2015	1211	69	69238	69238	Saint-Symphorien-sur-Coise	2015-06-05 11:49	1000	0	1000	0	0	0	Mesurées	Validé
2015	1212	69	69246	69246	Theizé	2015-06-05 15:12	5000	0	5000	0	0	0	Mesurées	Validé
2015	1213	69	69096	69096	Grigny	2015-06-21 15:10	10000	0	10000	0	0	0	Mesurées	Validé
2015	1214	69	69190	69190	Sainte-Consorce	2015-06-22 14:39	8000	0	8000	0	0	0	Mesurées	Validé
2015	1215	69	69112	69112	Lentilly	2015-06-24 15:48	800	0	800	0	0	0	Mesurées	Validé
2015	1216	69	69131	69131	Messimy	2015-06-28 11:43	20000	0	20000	0	0	0	Mesurées	Validé
2015	1217	69	69291	69291	Saint-Symphorien-d'Ozon	2015-06-28 14:45	10000	0	10000	0	0	0	Mesurées	Validé
2015	1218	69	69115	69115	Limas	2015-06-28 16:12	10000	0	10000	0	0	0	Mesurées	Validé
2015	1219	69	69283	69283	Mions	2015-06-30 14:19	100000	0	100000	0	0	0	Mesurées	Validé
2015	1220	69	69289	69289	Saint-Pierre-de-Chandieu	2015-07-01 12:43	5000	0	5000	0	0	0	Mesurées	Validé
2015	1221	69	69179	69179	Saint-Andéol-le-Château	2015-07-02 11:14	140000	0	140000	0	0	0	Mesurées	Validé
2015	1222	69	69233	69233	Saint-Romain-au-Mont-d'Or	2015-07-02 14:47	30000	0	30000	0	0	0	Mesurées	Validé
2015	1223	69	69242	69242	Taponas	2015-07-02 17:49	20000	0	20000	0	0	0	Mesurées	Validé
2015	1224	69	69272	69272	Communay	2015-07-02 18:07	10000	0	10000	0	0	0	Mesurées	Validé
2015	1225	69	69296	69296	Solaize	2015-07-03 16:52	5000	0	5000	0	0	0	Mesurées	Validé
2015	1226	69	69277	69277	Genas	2015-07-04 12:56	30000	0	30000	0	0	0	Mesurées	Validé
2015	1227	69	69131	69131	Messimy	2015-07-04 13:28	20000	0	20000	0	0	0	Mesurées	Validé
2015	1228	69	69241	69241	Taluyers	2015-07-07 14:28	150000	0	150000	0	0	0	Mesurées	Validé
2015	1229	69	69289	69289	Saint-Pierre-de-Chandieu	2015-07-07 14:47	200000	0	200000	0	0	0	Mesurées	Validé
2015	1230	69	69277	69277	Genas	2015-07-09 18:56	10000	0	10000	0	0	0	Mesurées	Validé
2015	1231	69	69175	69175	Savigny	2015-07-10 14:14	20000	0	20000	0	0	0	Mesurées	Validé
2015	1232	69	69269	69269	Yzeron	2015-07-11 15:44	10000	0	10000	0	0	0	Mesurées	Validé
2015	1233	69	69109	69109	Lantignié	2015-07-11 17:37	20000	0	20000	0	0	0	Mesurées	Validé
2015	1234	69	69136	69136	Montagny	2015-07-12 13:30	30000	0	30000	0	0	0	Mesurées	Validé
2015	1235	69	69094	69094	Grézieu-la-Varenne	2015-07-13 1:27	30000	0	30000	0	0	0	Mesurées	Validé
2015	1236	69	69191	69191	Saint-Cyr-au-Mont-d'Or	2015-07-14 0:26	30000	0	30000	0	0	0	Mesurées	Validé
2015	1237	69	69133	69133	Millery	2015-07-14 16:26	20000	0	20000	0	0	0	Mesurées	Validé
2015	1238	69	69239	69239	Saint-Vérand	2015-07-16 15:32	70000	0	70000	0	0	0	Mesurées	Validé
2015	1239	69	69135	69135	Monsols	2015-07-17 12:18	30000	0	30000	0	0	0	Mesurées	Validé
2015	1240	69	69030	69030	Brullioles	2015-07-17 16:09	20000	0	20000	0	0	0	Mesurées	Validé
2015	1241	69	69139	69139	Montrottier	2015-07-17 16:26	30000	0	30000	0	0	0	Mesurées	Validé
2015	1242	69	69139	69139	Montrottier	2015-07-17 16:26	30000	0	30000	0	0	0	Mesurées	Validé
2015	1243	69	69206	69206	Saint-Georges-de-Reneins	2015-07-28 16:48	20000	0	20000	0	0	0	Mesurées	Validé
2015	1244	69	69252	69252	Trèves	2015-07-29 0:25	20000	0	20000	0	0	0	Mesurées	Validé
2015	1245	69	69093	69093	Grandris	2015-08-05 16:04	50000	0	50000	0	0	0	Mesurées	Validé
2015	1246	69	69018	69018	Beaujeu	2015-08-06 16:45	1000000	500000	500000	0	0	0	Mesurées	Validé
2015	1247	69	69245	69245	Ternand	2015-08-06 16:57	10000	0	10000	0	0	0	Mesurées	Validé
2015	1248	69	69242	69242	Taponas	2015-08-07 15:00	30000	0	30000	0	0	0	Mesurées	Validé
2015	1249	69	69211	69211	Saint-Jean-d'Ardières	2015-08-18 16:37	30000	0	30000	0	0	0	Mesurées	Validé
2015	1250	69	69282	69282	Meyzieu	2015-08-31 16:56	10000	0	10000	0	0	0	Mesurées	Validé
2016	962	69	69078	69078	Duerne	2016-03-24 15:20	1000	1000	0	0	0	0	Estimées	Validé
2016	1144	69	69255	69255	Vaugneray	2016-09-08 20:10	2000	2000	0	0	0	0	Estimées	Validé
2016	1146	69	69283	69283	Mions	2016-09-12 18:09	6000	0	6000	0	0	0	Estimées	Validé
2016	1302	69	69035	69035	Cenves	2016-09-13 11:56	7500	7500	0	0	0	0	Estimées	Validé
2019	1805	69	69253	69253	TUPIN ET SEMONS	2019-02-26 17:57	500	0	500	0	0	0	Estimées	Validé en force
2019	1806	69	69253	69253	TUPIN ET SEMONS	2019-03-23 11:44	15000	0	15000	0	0	0	Estimées	Validé en force
2019	1808	69	69231	69231	SAINT PIERRE LA PALUD	2019-03-24 11:55	10000	0	10000	0	0	0	Estimées	Validé en force
2019	1813	69	69197	69197	SAINT ETIENNE DES OULLIERES	2019-04-19 15:01	1000	0	1000	0	0	0	Estimées	Validé en force
2019	1840	69	69006	69006	AMPLEPUIS	2019-07-16 14:46	500	0	500	0	0	0	Estimées	Validé en force
2019	1843	69	69296	69296	SOLAIZE	2019-07-20 13:18	40000	0	40000	0	0	0	Estimées	Validé en force
2019	1851	69	69108	69108	LANCIE	2019-08-01 15:11	900	0	900	0	0	0	Estimées	Validé en force
2019	1854	69	69176	69176	SOUCIEU EN JARREST	2019-08-04 12:02	2000	0	2000	0	0	0	Estimées	Validé en force
2019	1858	69	69257	69257	VAUX EN BEAUJOLAIS	2019-09-21 11:14	1000	1000	0	0	0	0	Estimées	Validé
2007	815	73	73280	73280	Saint-Sorlin-d'Arves	2007-04-13 10:04	520000	20000	0	500000	0	500000		Validé
2008	148	73	73161	73161	Montagny	2008-02-13 14:22	50000	0	50000	0	0	0		Validé
2015	601	73	73019	73019	Argentine	2015-04-09 16:00	190000	190000	0	0	0	0	Estimées	Validé en force
2015	602	73	73227	73227	Saint-Bon-Tarentaise	2015-07-22 15:00	2	1	1	0	0	0	Estimées	Validé en force
2015	1140	73	73211	73211	Queige	2015-07-07 12:39	150000	150000	0	0	0	0	Estimées	Validé
2015	1142	73	73286	73286	Serrières-en-Chautagne	2015-07-22 19:00	40000	0	40000	0	0	0	Estimées	Validé
2015	1148	73	73024	73024	Les Avanchers-Valmorel	2015-09-07 16:58	20	0	10	10	0	10	Mesurées	Validé
2015	1151	73	73002	73002	Aiguebelle	2015-07-11 20:54	50	50	0	0	0	0	Mesurées	Validé
2015	1153	73	73194	73194	Orelle	2015-07-15 20:50	60	60	0	0	0	0	Mesurées	Validé
2015	1169	73	73212	73212	Randens	2015-11-09 14:24	30000	5000	0	25000	0	25000	Estimées	Validé
2015	1178	73	73116	73116	Fontcouverte-la-Toussuire	2015-11-12 11:25	35000	12300	22700	0	0	0	Estimées	Validé
2015	1179	73	73317	73317	Villard-sur-Doron	2015-11-13 12:23	2000	2000	0	0	0	0	Estimées	Validé
2015	1180	73	73303	73303	Ugine	2015-11-14 12:34	400000	400000	0	0	0	0	Estimées	Validé
2016	32	73	73162	73162	Montailleur	2016-04-02 14:28	10000	10000	0	0	0	0	Estimées	Validé
2016	144	73	73268	73268	Saint-Paul-sur-Isère	2016-07-08 10:34	1000	1000	0	0	0	0	Estimées	Validé
2016	1208	73	73129	73129	Grésy-sur-Isère	2016-05-06 16:24	15000	15000	0	0	0	0	Estimées	Validé
2016	1209	73	73298	73298	Tours-en-Savoie	2016-09-08 14:43	2000	0	2000	0	0	0	Estimées	Validé
2016	1210	73	73245	73245	Saint-Jean-de-Chevelu	2016-09-08 17:36	800	800	0	0	0	0	Estimées	Validé
2016	1211	73	73122	73122	Gerbaix	2016-09-09 15:54	2000	2000	0	0	0	0	Estimées	Validé
2016	1215	73	73024	73024	Les Avanchers-Valmorel	2016-12-06 13:22	20000	0	20000	0	0	0	Estimées	Validé
2017	36	73	73211	73211	Queige	2017-02-14 17:24	500	0	500	0	0	0	Estimées	Validé
2017	37	73	73135	73135	Hermillon	2017-02-14 17:59	200	200	0	0	0	0	Estimées	Validé
2017	90	73	73235	73235	Saint-François-Longchamp	2017-02-23 16:15	74700	74700	0	0	0	0	Mesurées	Validé en force
2017	404	73	73119	73119	Freney	2017-06-15 8:05	10500	10500	0	0	0	0	Estimées	Validé en force
2017	420	73	73015	73015	Les Allues	2017-06-25 17:06	100	100	0	0	0	0	Estimées	Validé en force
2018	285	73	73225	73225	Saint-Baldoph	2018-08-20 14:45	500	0	500	0	0	0	Estimées	Validé
2018	573	73	73240	73240	Sainte-Hélène-du-Lac	2018-09-13 14:00	10000	10000	0	0	0	0	Estimées	Validé
2018	850	73	73026	73026	Avrieux	2018-10-24 15:40	500	500	0	0	0	0	Estimées	Validé
2018	852	73	73023	73023	Aussois	2018-10-18 12:25	10000	10000	0	0	0	0	Estimées	Validé
2011	1102	74	74258	74258	Samoëns	2011-02-10 11:09	35000	5000	30000	0	0	0	Estimées	Validé en force
2011	1103	74	74208	74208	Passy	2011-02-05 17:22	48100	100	0	48000	0	48000	Mesurées	Validé
2011	1104	74	74127	74127	Féternes	2011-02-09 16:07	30000	30000	0	0	0	0	Estimées	Validé en force
2011	1106	74	74027	74027	Balme-de-Thuy (La)	2011-02-10 15:32	14000	7000	0	7000	0	7000	Estimées	Validé
2011	1112	74	74282	74282	Thorens-Glières	2011-04-09 15:24	20000	20000	0	0	0	0	Estimées	Validé en force
2011	1113	74	74032	74032	Bellevaux	2011-04-16 20:58	10000	10000	0	0	0	0	Estimées	Validé en force
2011	1114	74	74265	74265	Serraval	2011-02-07 17:47	30000	30000	0	0	0	0	Estimées	Validé en force
2011	1115	74	74311	74311	Viuz-en-Sallaz	2011-03-10 16:12	20000	20000	0	0	0	0	Estimées	Validé en force
2011	1116	74	74311	74311	Viuz-en-Sallaz	2011-03-14 15:46	20000	20000	0	0	0	0	Estimées	Validé en force
2013	540	74	74309	74309	Viry	2013-04-17 17:52	500	0	500	0	0	0	Estimées	Validé
2013	541	74	74005	74005	Allinges	2013-04-18 14:22	40	40	0	0	0	0	Estimées	Validé
2013	543	74	74045	74045	Le Bouchet	2013-06-18 21:28	1500	1500	0	0	0	0	Estimées	Validé
2015	1326	74	74167	74167	Marlens	2015-11-14 17:00	500000	500000	0	0	0	0	Estimées	Validé
2016	1220	74	74095	74095	Crempigny-Bonneguête	2016-03-22 18:07	4000	0	4000	0	0	0	Estimées	Validé
2016	1233	74	74021	74021	Arthaz-Pont-Notre-Dame	2016-03-23 14:52	6000	0	6000	0	0	0	Estimées	Validé
2016	1234	74	74104	74104	Doussard	2016-03-19 14:30	3000	0	3000	0	0	0	Estimées	Validé
2016	1235	74	74006	74006	Allonzier-la-Caille	2016-03-20 12:09	10000	0	10000	0	0	0	Estimées	Validé
2016	1236	74	74224	74224	La Roche-sur-Foron	2016-07-09 16:10	25000	0	25000	0	0	0	Estimées	Validé
2016	1237	74	74120	74120	Évires	2016-05-05 17:54	15000	0	15000	0	0	0	Mesurées	Validé
2016	1343	74	74262	74262	Scientrier	2016-03-14 16:10	6000	0	6000	0	0	0	Estimées	Validé
2016	1344	74	74167	74167	Val de Chaise	2016-09-10 16:41	4000	0	4000	0	0	0	Estimées	Validé
2017	1114	74	74040	74040	Bonne	2017-04-20 19:10	3000	3000	0	0	0	0	Estimées	Validé
2017	1115	74	74279	74279	Thollon-les-Mémises	2017-04-03 11:57	400	400	0	0	0	0	Estimées	Validé
2017	1116	74	74127	74127	Féternes	2017-04-12 12:58	10000	10000	0	0	0	0	Estimées	Validé
2017	1128	74	74004	74004	Allèves	2017-04-18 17:07	20000	20000	0	0	0	0	Estimées	Validé
2017	1129	74	74225	74225	Rumilly	2017-04-15 15:48	3000	3000	0	0	0	0	Estimées	Validé
2017	1130	74	74180	74180	Messery	2017-04-23 15:42	4000	4000	0	0	0	0	Estimées	Validé
2017	1131	74	74229	74229	Saint-Cergues	2017-04-24 17:55	1000	0	1000	0	0	0	Estimées	Validé
2017	1132	74	74011	74011	Annecy-le-Vieux	2017-06-12 17:10	3200	0	3200	0	0	0	Estimées	Validé
2017	1133	74	74005	74005	Allinges	2017-06-23 21:02	8000	0	8000	0	0	0	Estimées	Validé
2017	1134	74	74067	74067	Chavanod	2017-03-17 12:25	1000	0	1000	0	0	0	Estimées	Validé
2017	1135	74	74262	74262	Scientrier	2017-04-07 18:32	20000	20000	0	0	0	0	Estimées	Validé
2017	1136	74	74123	74123	Faverges-Seythenex	2017-04-20 15:18	10000	0	10000	0	0	0	Estimées	Validé
2018	1002	74	74258	74258	Samoëns	2018-10-09 15:44	40000	0	40000	0	0	0	Estimées	Validé
2018	1003	74	74183	74183	Mieussy	2018-02-14 14:02	5000	0	5000	0	0	0	Estimées	Validé
2018	1004	74	74036	74036	Bluffy	2018-10-22 18:35	40000	40000	0	0	0	0	Estimées	Validé
2018	1005	74	74038	74038	Bogève	2018-10-19 19:57	1000	0	1000	0	0	0	Estimées	Validé
